"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Relative Citation Ratio",
"R01MH123487","Department of Biostatistics, Mailman School of Public Health, Columbia University, New York, New York, USA.","2021","McDonnell, Erin I; Wang, Yuanjia; Goldman, Jill; Marder, Karen","United States","1531-8257","12","<a href='https://pubmed.ncbi.nlm.nih.gov/34536046'>Movement disorders : official journal of the Movement Disorder Society</a>","Mov Disord","36","eng","2958-2961","8688195","34536046","2021 Dec","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8688195'>Age of Onset of Huntington's Disease in Carriers of Reduced Penetrance Alleles.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34536046&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8688195/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34536046'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8688195/'>Cited By, Google</a>",0.42
"T32MH018268","Department of Neuroscience, Yale School of Medicine, New Haven, CT, USA.","2021","Shibata, Mikihito; Pattabiraman, Kartik; Lorente-Galdos, Belen; Andrijevic, David; Kim, Suel-Kee; Kaur, Navjot; Muchnik, Sydney K; Xing, Xiaojun; Santpere, Gabriel; Sousa, Andre M M; Sestan, Nenad","England","1476-4687","7881","<a href='https://pubmed.ncbi.nlm.nih.gov/34599305'>Nature</a>","Nature","598","eng","483-488","9018119","34599305","2021 Oct","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9018119'>Regulation of prefrontal patterning and connectivity by retinoic acid.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34599305&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9018119/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34599305'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9018119/'>Cited By, Google</a>",5.28
"R01MH113257","Department of Neuroscience, Yale School of Medicine, New Haven, CT, USA.","2021","Shibata, Mikihito; Pattabiraman, Kartik; Lorente-Galdos, Belen; Andrijevic, David; Kim, Suel-Kee; Kaur, Navjot; Muchnik, Sydney K; Xing, Xiaojun; Santpere, Gabriel; Sousa, Andre M M; Sestan, Nenad","England","1476-4687","7881","<a href='https://pubmed.ncbi.nlm.nih.gov/34599305'>Nature</a>","Nature","598","eng","483-488","9018119","34599305","2021 Oct","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9018119'>Regulation of prefrontal patterning and connectivity by retinoic acid.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34599305&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9018119/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34599305'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9018119/'>Cited By, Google</a>",5.28
"P50MH119029","Center for Behavioral Intervention Technologies, Northwestern University, Chicago, IL, USA. Electronic address: d-mohr@northwestern.edu.","2021","Mohr, David C; Kwasny, Mary J; Meyerhoff, Jonah; Graham, Andrea K; Lattie, Emily G","England","1873-622X"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/34600398'>Behaviour research and therapy</a>","Behav Res Ther","147","eng","103972","8671244","34600398","2021 Dec","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8671244'>The effect of depression and anxiety symptom severity on clinical outcomes and app use in digital mental health treatments: Meta-regression of three trials.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34600398&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8671244/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34600398'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8671244/'>Cited By, Google</a>",1.67
"R37MH100041","University of Pittsburgh, School of Medicine, 3811 O'Hara St., Pittsburgh, PA 15213, United States. Electronic address: cao47@pitt.edu.","2021","Oppenheimer, Caroline W; Bertocci, Michele; Greenberg, Tsafrir; Chase, Henry W; Stiffler, Richelle; Aslam, Haris A; Lockovich, Jeanette; Graur, Simona; Bebko, Genna; Phillips, Mary L","Netherlands","1872-7506"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/34537601'>Psychiatry research. Neuroimaging</a>","Psychiatry Res Neuroimaging","317","eng","111386","8548992","34537601","2021 Nov 30","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8548992'>Informing the study of suicidal thoughts and behaviors in distressed young adults: The use of a machine learning approach to identify neuroimaging, psychiatric, behavioral, and demographic correlates.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34537601&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8548992/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34537601'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8548992/'>Cited By, Google</a>",0.13
"P50MH119029","Department of Biomedical Informatics, Vanderbilt University Medical Center, Nashville, Tennessee, USA.","2021","Ancker, Jessica S; Benda, Natalie C; Reddy, Madhu; Unertl, Kim M; Veinot, Tiffany","England","1527-974X","12","<a href='https://pubmed.ncbi.nlm.nih.gov/34537840'>Journal of the American Medical Informatics Association : JAMIA</a>","J Am Med Inform Assoc","28","eng","2743-2748","8633663","34537840","2021 11 25","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8633663'>Guidance for publishing qualitative research in informatics.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34537840&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8633663/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34537840'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8633663/'>Cited By, Google</a>",3.87
"R25MH084565","Department of International Health, Johns Hopkins University, Baltimore, MD, USA.","2021","Kemp, Christopher G; Mntambo, Ntokozo; Weiner, Bryan J; Grant, Merridy; Rao, Deepa; Bhana, Arvin; Gigaba, Sithabisile Gugulethu; Luvuno, Zamasomi Prudence Busisiwe; Simoni, Jane M; Hughes, James P; Petersen, Inge","England","2666-5603"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/34541564'>SSM. Mental health</a>","SSM Ment Health","1","eng"," ","8443051","34541564","2021 Dec","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8443051'>Pushing the bench: A mixed methods study of barriers to and facilitators of identification and referral into depression care by professional nurses in KwaZulu-Natal, South Africa.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34541564&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8443051/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34541564'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8443051/'>Cited By, Google</a>",2.11
"T32MH013043","Department of Epidemiology, Mailman School of Public Health, Columbia University.","2021","Lattanner, Micah R; Ford, Jessie; Bo, Na; Tu, Wanzhu; Pachankis, John E; Dodge, Brian; Hatzenbuehler, Mark L","United States","1467-9280","10","<a href='https://pubmed.ncbi.nlm.nih.gov/34543132'>Psychological science</a>","Psychol Sci","32","eng","1684-1696","8907493","34543132","2021 Oct","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8907493'>A Contextual Approach to the Psychological Study of Identity Concealment: Examining Direct, Interactive, and Indirect Effects of Structural Stigma on Concealment Motivation Across Proximal and Distal Geographic Levels.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34543132&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8907493/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34543132'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8907493/'>Cited By, Google</a>",2.75
"R37MH119194","National Health and Medical Research Council Centre of Research Excellence in PREMISE, The Matilda Centre for Research in Mental Health and Substance Use, The University of Sydney, Sydney, New South Wales, Australia.","2021","Grummitt, Lucinda Rachel; Kreski, Noah T; Kim, Stephanie Gyuri; Platt, Jonathan; Keyes, Katherine M; McLaughlin, Katie A","United States","2168-6211","12","<a href='https://pubmed.ncbi.nlm.nih.gov/34605870'>JAMA pediatrics</a>","JAMA Pediatr","175","eng","1269-1278","9059254","34605870","2021 12 01","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9059254'>Association of Childhood Adversity With Morbidity and Mortality in US Adults: A Systematic Review.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34605870&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9059254/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34605870'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9059254/'>Cited By, Google</a>",10.5
"U01MH117023","Athinoula A. Martinos Center for Biomedical Imaging, Department of Radiology, Massachusetts General Hospital/Harvard Medical School, Charlestown, MA 02129, United States.","2021","Liu, Chao J; Ammon, William; Siless, Viviana; Fogarty, Morgan; Wang, Ruopeng; Atzeni, Alessia; Aganj, Iman; Iglesias, Juan Eugenio; Zöllei, Lilla; Fischl, Bruce; Schmahmann, Jeremy D; Wang, Hui","United States","1095-9572"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/34607020'>NeuroImage</a>","Neuroimage","244","eng","118627","8603939","34607020","2021 Dec 01","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8603939'>Quantification of volumetric morphometry and optical property in the cortex of human cerebellum at micrometer resolution.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34607020&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8603939/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34607020'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8603939/'>Cited By, Google</a>",0.86
"R25MH084565","Department of Epidemiology, University of Washington, Seattle, Washington, USA abardon@uw.edu.","2021","Bardon, Ashley R; Dorward, Jienchi; Sookrajh, Yukteshwar; Sayed, Fathima; Quame-Amaglo, Justice; Pillay, Cheryl; Feutz, Erika; Ngobese, Hope; Simoni, Jane M; Sharma, Monisha; Cressey, Tim R; Gandhi, Monica; Lessells, Richard; Moodley, Pravi; Naicker, Nivashnee; Naidoo, Kogieleum; Thomas, Katherine; Celum, Connie; Abdool Karim, Salim; Garrett, Nigel; Drain, Paul K","England","2044-6055","10","<a href='https://pubmed.ncbi.nlm.nih.gov/34610939'>BMJ open</a>","BMJ Open","11","eng","e050116","8493905","34610939","2021 10 05","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8493905'>Simplifying TREAtment and Monitoring for HIV (STREAM HIV): protocol for a randomised controlled trial of point-of-care urine tenofovir and viral load testing to improve HIV outcomes.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34610939&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8493905/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34610939'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8493905/'>Cited By, Google</a>",0.87
"K01MH121653","Department of Psychiatry and Behavioral Sciences, Emory University, Atlanta, GA, USA.","2021","Roeckner, Alyssa R; Oliver, Katelyn I; Lebois, Lauren A M; van Rooij, Sanne J H; Stevens, Jennifer S","United States","2158-3188","1","<a href='https://pubmed.ncbi.nlm.nih.gov/34611129'>Translational psychiatry</a>","Transl Psychiatry","11","eng","508","8492865","34611129","2021 10 05","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8492865'>Neural contributors to trauma resilience: a review of longitudinal neuroimaging studies.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34611129&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8492865/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34611129'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8492865/'>Cited By, Google</a>",3.43
"R01MH120168","University of Illinois at Chicago, Chicago, Illinois, USA.","2021","Ross, Mindy K; Demos, Alexander P; Zulueta, John; Piscitello, Andrea; Langenecker, Scott A; McInnis, Melvin; Ajilore, Olusola; Nelson, Peter C; Ryan, Kelly A; Leow, Alex","United States","2162-3279","11","<a href='https://pubmed.ncbi.nlm.nih.gov/34612605'>Brain and behavior</a>","Brain Behav","11","eng","e2363","8613429","34612605","2021 11","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8613429'>Naturalistic smartphone keyboard typing reflects processing speed and executive function.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34612605&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8613429/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34612605'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8613429/'>Cited By, Google</a>",1.86
"R01MH119177","Department of Population Health Sciences, Weill Cornell Medicine, New York, New York, USA.","2021","Patra, Braja G; Sharma, Mohit M; Vekaria, Veer; Adekkanattu, Prakash; Patterson, Olga V; Glicksberg, Benjamin; Lepow, Lauren A; Ryu, Euijung; Biernacka, Joanna M; Furmanchuk, Al'ona; George, Thomas J; Hogan, William; Wu, Yonghui; Yang, Xi; Bian, Jiang; Weissman, Myrna; Wickramaratne, Priya; Mann, J John; Olfson, Mark; Campion, Thomas R; Weiner, Mark; Pathak, Jyotishman","England","1527-974X","12","<a href='https://pubmed.ncbi.nlm.nih.gov/34613399'>Journal of the American Medical Informatics Association : JAMIA</a>","J Am Med Inform Assoc","28","eng","2716-2727","8633615","34613399","2021 Nov 25","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8633615'>Extracting social determinants of health from electronic health records using natural language processing: a systematic review.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34613399&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8633615/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34613399'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8633615/'>Cited By, Google</a>",11
"ZIAMH002881","Section on Synapse Development Plasticity, National Institute of Mental Health, National Institutes of Health, Bethesda, MD 20892, USA.","2021","Duan, Kaizheng; Gu, Qinhua; Petralia, Ronald S; Wang, Ya-Xian; Panja, Debabrata; Liu, Xing; Lehmann, Michael L; Zhu, Huiwen; Zhu, Jun; Li, Zheng","United States","1097-4199","23","<a href='https://pubmed.ncbi.nlm.nih.gov/34614419'>Neuron</a>","Neuron","109","eng","3793-3809.e8","8639775","34614419","2021 Dec 01","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8639775'>Mitophagy in the basolateral amygdala mediates increased anxiety induced by aversive social experience.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34614419&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8639775/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34614419'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8639775/'>Cited By, Google</a>",3.62
"R01MH129725","Department of Psychiatry, University of Pittsburgh School of Medicine, Pittsburgh, PA, USA.","2021","Klei, Lambertus; McClain, Lora Lee; Mahjani, Behrang; Panayidou, Klea; De Rubeis, Silvia; Grahnat, Anna-Carin Säll; Karlsson, Gun; Lu, Yangyi; Melhem, Nadine; Xu, Xinyi; Reichenberg, Abraham; Sandin, Sven; Hultman, Christina M; Buxbaum, Joseph D; Roeder, Kathryn; Devlin, Bernie","England","2040-2392","1","<a href='https://pubmed.ncbi.nlm.nih.gov/34615521'>Molecular autism</a>","Mol Autism","12","eng","66","8495987","34615521","2021 Oct 06","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8495987'>How rare and common risk variation jointly affect liability for autism spectrum disorder.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34615521&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8495987/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34615521'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8495987/'>Cited By, Google</a>",1.7
"R01MH125516","Department of Anatomy, University of California, San Francisco, San Francisco, CA, USA.","2021","Ziffra, Ryan S; Kim, Chang N; Ross, Jayden M; Wilfert, Amy; Turner, Tychele N; Haeussler, Maximilian; Casella, Alex M; Przytycki, Pawel F; Keough, Kathleen C; Shin, David; Bogdanoff, Derek; Kreimer, Anat; Pollard, Katherine S; Ament, Seth A; Eichler, Evan E; Ahituv, Nadav; Nowakowski, Tomasz J","England","1476-4687","7879","<a href='https://pubmed.ncbi.nlm.nih.gov/34616060'>Nature</a>","Nature","598","eng","205-213","8494642","34616060","2021 Oct","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8494642'>Single-cell epigenomics reveals mechanisms of human cortical development.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34616060&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8494642/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34616060'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8494642/'>Cited By, Google</a>",8.89
"R01MH123178","Department of Anatomy, University of California, San Francisco, San Francisco, CA, USA.","2021","Ziffra, Ryan S; Kim, Chang N; Ross, Jayden M; Wilfert, Amy; Turner, Tychele N; Haeussler, Maximilian; Casella, Alex M; Przytycki, Pawel F; Keough, Kathleen C; Shin, David; Bogdanoff, Derek; Kreimer, Anat; Pollard, Katherine S; Ament, Seth A; Eichler, Evan E; Ahituv, Nadav; Nowakowski, Tomasz J","England","1476-4687","7879","<a href='https://pubmed.ncbi.nlm.nih.gov/34616060'>Nature</a>","Nature","598","eng","205-213","8494642","34616060","2021 Oct","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8494642'>Single-cell epigenomics reveals mechanisms of human cortical development.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34616060&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8494642/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34616060'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8494642/'>Cited By, Google</a>",8.89
